key,market,book,player_id,player,opp_ids,opponent,book_odds,dg_fair_p,dg_fair_odds,ev_vs_dg,event,ts,close_odds,close_dg_fair_p,clv_pct,beat,ev_at_close,flagged
"3_balls bet365 16243 11889,13126",3_balls,bet365,16243,"Koepka, Brooks","11889,13126","Fox, Ryan / Taylor, Nick",2.6,0.33761,2.962,-0.1222,RBC Canadian Open,2026-06-10 09:51:07.45615,2.6,0.33761,0,FALSE,-0.122214,FALSE
"3_balls bet365 16333 14509,32457",3_balls,bet365,16333,"Hubbard, Mark","14509,32457","Dahmen, Joel / Keefer, Johnny",3,0.32119,3.113,-0.0364,RBC Canadian Open,2026-06-10 09:51:07.45615,3,0.32119,0,FALSE,-0.0364300000000001,FALSE
"3_balls bet365 16341 16492,25094",3_balls,bet365,16341,"Peterson, Paul","16492,25094","Nesbitt, Drew / Fishburn, Patrick",2.7,0.35002,2.857,-0.0549,RBC Canadian Open,2026-06-10 09:51:07.45615,2.7,0.35002,0,FALSE,-0.0549459999999999,FALSE
"3_balls bet365 16394 17780,29433",3_balls,bet365,16394,"Jaeger, Stephan","17780,29433","Pendrith, Taylor / Bridgeman, Jacob",3.1,0.27327,3.659,-0.1529,RBC Canadian Open,2026-06-10 09:51:07.45615,3.1,0.27327,0,FALSE,-0.152863,FALSE
"3_balls bet365 16492 16341,25094",3_balls,bet365,16492,"Nesbitt, Drew","16341,25094","Peterson, Paul / Fishburn, Patrick",3.5,0.24127,4.145,-0.1556,RBC Canadian Open,2026-06-10 09:51:07.45615,3.5,0.24127,0,FALSE,-0.155555,FALSE
"3_balls bet365 16591 13764,30717",3_balls,bet365,16591,"Rozo, Marcelo","13764,30717","Parry, John / O'Donovan, Declan",3,0.30012,3.332,-0.0996,RBC Canadian Open,2026-06-10 09:51:07.45615,3,0.30012,0,FALSE,-0.09964,FALSE
"3_balls bet365 16715 12909,23505",3_balls,bet365,16715,"Ryder, Sam","12909,23505","Campos, Rafael / McGreevy, Max",2.5,0.3509,2.85,-0.1228,RBC Canadian Open,2026-06-10 09:51:07.45615,2.5,0.3509,0,FALSE,-0.12275,FALSE
"3_balls bet365 16757 15651,32260",3_balls,bet365,16757,"Dou, Zecheng","15651,32260","Ventura, Kris / McCulloch, Ashton",2.25,0.43966,2.275,-0.0108,RBC Canadian Open,2026-06-10 09:51:07.45615,2.25,0.43966,0,FALSE,-0.010765,FALSE
"3_balls bet365 17032 11441,22002",3_balls,bet365,17032,"Tosti, Alejandro","11441,22002","Covello, Vince / Dumont De Chassart, Adrien",2.87,0.32672,3.061,-0.0623,RBC Canadian Open,2026-06-10 09:51:07.45615,2.87,0.32672,0,FALSE,-0.0623136,FALSE
"3_balls bet365 17365 18424,25002",3_balls,bet365,17365,"Mitchell, Keith","18424,25002","Roy, Kevin / Wu, Dylan",2.1,0.45624,2.192,-0.0419,RBC Canadian Open,2026-06-10 09:51:07.45615,2.1,0.45624,0,FALSE,-0.041896,FALSE
"3_balls bet365 17381 20722,28159",3_balls,bet365,17381,"Silverman, Ben","20722,28159","Schmid, Matti / Meissner, Mac",4,0.21924,4.561,-0.1231,RBC Canadian Open,2026-06-10 09:51:07.45615,4,0.21924,0,FALSE,-0.12304,FALSE
"3_balls bet365 17538 13508,26657",3_balls,bet365,17538,"Homa, Max","13508,26657","Vegas, Jhonattan / Fisk, Steven",2.6,0.34956,2.861,-0.0911,RBC Canadian Open,2026-06-10 09:51:07.45615,2.6,0.34956,0,FALSE,-0.091144,FALSE
"3_balls bet365 17550 12808,5716",3_balls,bet365,17550,"Van Rooyen, Erik","12808,5716","Harrington, Padraig / Grillo, Emiliano",2.62,0.33345,2.999,-0.1264,RBC Canadian Open,2026-06-10 09:51:07.45615,2.62,0.33345,0,FALSE,-0.126361,FALSE
"3_balls bet365 17576 12294,23014",3_balls,bet365,17576,"Conners, Corey","12294,23014","Fleetwood, Tommy / Theegala, Sahith",3.3,0.25513,3.92,-0.1581,RBC Canadian Open,2026-06-10 09:51:07.45615,3.3,0.25513,0,FALSE,-0.158071,FALSE
"3_balls bet365 17646 18841,29925",3_balls,bet365,17646,"Fitzpatrick, Matt","18841,29925","Hovland, Viktor / Yellamaraju, Sudarshan",2.2,0.44437,2.25,-0.0224,RBC Canadian Open,2026-06-10 09:51:07.45615,2.2,0.44437,0,FALSE,-0.0223859999999999,FALSE
"3_balls bet365 17723 12920,21943",3_balls,bet365,17723,"Lower, Justin","12920,21943","Willett, Danny / Lebioda, Hank",2.87,0.30971,3.229,-0.1111,RBC Canadian Open,2026-06-10 09:51:07.45615,2.87,0.30971,0,FALSE,-0.1111323,FALSE
"3_balls bet365 17780 16394,29433",3_balls,bet365,17780,"Pendrith, Taylor","16394,29433","Jaeger, Stephan / Bridgeman, Jacob",2.87,0.32802,3.049,-0.0586,RBC Canadian Open,2026-06-10 09:51:07.45615,2.87,0.32802,0,FALSE,-0.0585826,FALSE
